id,IATA,en-GB,latitude,longitude,vibes,country
128668182,AQI,Qaisumah,28.328056,46.130556,,Saudi Arabia
95674399,AQJ,Aqaba,29.611619,35.018067,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}",Jordan
129056434,AQM,Ariquemes,-9.933333,-63.066667,,Brazil
104120359,AQP,Arequipa,-16.34107,-71.58308,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Peru
129052399,AQS,Saqani,-16.465683,179.337814,,Fiji
129055867,AQY,Alyeska,60.966667,-149.116667,,United States
128668253,ARA,New Iberia,30.037778,-91.883889,,United States
129054798,ARB,Ann Arbor,42.22282,-83.7455,,United States
128667324,ARC,Arctic Village,68.1375,-145.524444,,United States
128668254,ARD,Mali,-8.13234,124.597,,Indonesia
129053787,ARE,Arecibo,18.45,-66.675833,,United States
129052961,ARF,Acaricuara,0.533333,-70.133333,,Colombia
129052963,ARG,Walnut Ridge,36.12535,-90.92456,,United States
128668255,ARH,Arkhangelsk,64.600281,40.716667,,Russia
95674052,ARI,Arica,-18.34853,-70.33874,,Chile
129057398,ARJ,Arso,-2.933333,140.783333,,Indonesia
128668467,ARK,Arusha,-3.3643844518007584,36.624683536940566,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Tanzania
129057288,ARL,Arly,11.6,1.483333,,Burkina Faso
95674431,ARM,Armidale,-30.528333,151.623333,,Australia
95673495,ARN,Stockholm Arlanda,59.6497405,17.9237592,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Sweden
129054469,ARO,Arboletas,8.85,-76.433333,,Colombia
129055232,ARP,Aragip,-9.8,149.5,,Papua New Guinea
129053012,ARQ,Arauquita,7.033056,-71.431667,,Colombia
129056433,ARR,Alto Rio Senguerr,-45.033333,-70.833333,,Argentina
129057710,ARS,Aragarcas,-15.9,-52.233333,,Brazil
128668256,ART,Watertown,43.990833,-76.021389,,United States
95674081,ARU,Aracatuba,-21.143611,-50.426111,,Brazil
129052398,ARV,Minocqua,45.924167,-89.732222,,United States
95673891,ARW,Arad,46.183333,21.266667,,Romania
200525986,ARX,Dragao do Mar,-4.568951,-37.8082,,Brazil
129054797,ARY,Ararat,-37.316667,143.0,,Australia
129057709,ARZ,N'Zeto,-7.5,13.5,,Angola
129053786,ASA,Assab,13.07,42.638333,,Eritrea
95673625,ASB,Ashgabat,37.981667,58.360833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Turkmenistan
129057397,ASC,Ascension,-15.916667,-63.15,,Bolivia
129052753,ASD,Andros Town,24.697778,-77.796111,,Bahamas
104120306,ASE,Aspen,39.224275,-106.86985,,United States
114121098,ASF,Astrakhan,46.283333,48.006278,,Russia
129057287,ASG,Ashburton,-43.9,171.783333,,New Zealand
129054468,ASH,Nashua,42.778889,-71.509444,,United States
129055231,ASI,Georgetown,-7.966667,-14.4,,"Saint Helena, Ascension and Tristan da Cunha"
128668307,ASJ,Amami O Shima,28.416944,129.6975,,Japan
129053011,ASK,Yamoussoukro,6.816667,-5.283333,,Côte d'Ivoire
129052962,ASL,Marshall,32.52182,-94.30825,,United States
128667418,ASM,Asmara,15.291111,38.910278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Eritrea
129056432,ASN,Talladega,33.433333,-86.1,,United States
129054172,ASO,Asosa,10.047222,34.536667,,Ethiopia
104120402,ASP,Alice Springs,-23.803333,133.884167,,Australia
129052397,ASQ,Austin,39.466667,-117.166667,,United States
128668257,ASR,Kayseri,38.770386,35.495428,,Turkey
152712070,ASS,Arathusa Safari Lodge,-24.744167,31.522499,,South Africa
129055865,AST,Astoria,46.159722,-123.88,,United States
95673453,ASU,Asuncion,-25.239167,-57.519167,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Paraguay
129056454,ASV,Amboseli,-2.645286,37.249276,,Kenya
128668258,ASW,Aswan,23.965,32.821667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Egypt
129054796,ASX,Ashland (Wisconsin),46.55,-90.916667,,United States
129057708,ASY,Ashley,46.033333,-99.366667,,United States
129053785,ASZ,Asirim,-5.866667,150.366667,,Papua New Guinea
129053856,ATA,Anta,-9.347222,-77.6,,Peru
129057396,ATB,Atbara,17.716667,34.016667,,Sudan
129054979,ATC,Arthur's Town,24.628611,-75.671389,,Bahamas
128667323,ATD,Atoifi,-8.866667,161.033333,,Solomon Islands
129057286,ATE,Antlers,34.233333,-95.616667,,United States
129054467,ATF,Ambato,-1.083333,-78.7,,Ecuador
129055230,ATG,Attock,33.9,72.25,,Pakistan
95673624,ATH,Athens International,37.9354774,23.9482976,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Greece
129053010,ATI,Artigas,-30.4,-56.508333,,Uruguay
129052396,ATJ,Antsirabe,-19.83333,47.06667,,Madagascar
128668259,ATK,Atqasuk,70.5,-157.333333,,United States
95673800,ATL,Atlanta Hartsfield-Jackson,33.640833,-84.427222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United States
128668260,ATM,Altamira,-3.2,-52.216667,,Brazil
129055864,ATN,Namatanai,-3.666667,152.466667,,Papua New Guinea
129054795,ATO,Athens,39.3333,-82.1,,United States
129057707,ATP,Aitape Airstrip,-3.18985,142.42957,,Papua New Guinea
128668466,ATQ,Amritsar,31.706944,74.797222,,India
129053784,ATR,Atar,20.499444,-13.046389,,Mauritania
129057395,ATS,Artesia,32.848333,-104.466944,,United States
128668261,ATT,Atmautluak,60.866944,-162.2675,,United States
129057285,ATU,Attu Island,52.825833,173.172778,,United States
129054466,ATV,Ati,13.242222,18.3075,,Chad
128668306,ATW,Appleton,44.258889,-88.521111,,United States
129055229,ATX,Atbasar,51.883333,68.4,,Kazakhstan
104120267,ATY,Watertown,44.908889,-97.154167,,United States
128667417,ATZ,Assiut,27.033333,31.0,,Egypt
95674147,AUA,Oranjestad,12.502222,-70.013889,,Aruba
129053009,AUB,Itauba,-5.76,-63.35,,Brazil
128668041,AUC,Arauca,7.071667,-70.7425,,Colombia
129056430,AUD,Augustus Downs,-18.506944,139.881667,,Australia
129052395,AUE,Abu Ruedis,28.9,33.183333,,Egypt
129056431,AUF,Auxerre,47.85,3.5,,France
95674318,AUG,Augusta,44.318056,-69.796667,,United States
95673509,AUH,Zayed International,24.433333,54.65,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",United Arab Emirates
129054794,AUI,Aua Island,-1.458333,143.075,,Papua New Guinea
129057706,AUJ,Ambunti,-4.25,142.85,,Papua New Guinea
128668262,AUK,Alakanuk,62.689167,-164.610833,,United States
129053783,AUL,Aur Island,8.14892266294005,171.17312764070152,,Marshall Islands
129052960,AUM,Austin,43.66469,-92.93352,,United States
129057394,AUN,Auburn,38.9,-121.066667,,United States
129052959,AUO,Auburn-Opelika,32.633333,-85.5,,United States
129057284,AUP,Agaun,-9.983333,149.583333,,Papua New Guinea
128668180,AUQ,Atuona,-9.766667,-139.016667,,France
128668263,AUR,Aurillac Tronquiere,44.8975,2.418056,,France
95673643,AUS,Austin-Bergstrom,30.2,-97.666667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129054930,AUT,Atauro,-8.216667,125.583333,,East Timor
128667322,AUU,Aurukun Mission,-13.354882,141.719856,,Australia
129055228,AUV,Aumo,-5.716667,148.433333,,Papua New Guinea
129053008,AUW,Wausau Municipal,44.923333,-89.623056,,United States
128668264,AUX,Araguaina,-7.2,-48.2,,Brazil
128668120,AUY,Anatom Island,-20.248005581144387,169.77333784099204,,Vanuatu
129056429,AUZ,Aurora,41.75,-88.316667,,United States
128668119,AVA,An Shun,26.257222,105.872778,,China
129055862,AVF,Avoriaz,46.2,6.766667,,France
129054793,AVG,Auvergne,-15.65,130.016667,,Australia
129057705,AVI,Ciego de Avila,22.025,-78.7914,,Cuba
129053782,AVK,Arvaikheer,46.266667,102.783333,,Mongolia
95674299,AVL,Asheville,35.435,-82.541111,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129057393,AVO,Avon Park,27.6,-81.516667,,United States
95674206,AVP,Wilkes-Barre International,41.339167,-75.725833,,United States
129052958,AVU,Avu Avu,-9.833333,160.383333,,Solomon Islands
128667535,AVV,Melbourne Avalon,-38.03944,144.46944,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Australia
129057283,AVW,Tucson Avra Valley,32.409556,-111.218389,,United States
129054929,AVX,Catalina Island Avalon Bay,33.40475,-118.41674,,United States
129055227,AWA,Awassa,7.061111,38.4875,,Ethiopia
129053007,AWB,Awaba,-8.016667,142.75,,Papua New Guinea
128668465,AWD,Aniwa,-19.23730364005749,169.60005352883627,,Vanuatu
129055863,AWE,Alowe,-0.75,9.45,,Gabon
129056428,AWH,Awareh,8.266667,44.183333,,Ethiopia
129052393,AWM,West Memphis,35.1362,-90.23426,,United States
129055861,AWN,Alton Downs,-26.25,138.666667,,Australia
129054792,AWP,Austral Downs,-20.5,137.75,,Australia
129057704,AWR,Awar,-4.124167,144.870278,,Papua New Guinea
128668265,AWZ,Ahwaz,31.337778,48.759722,,Iran
104120315,AXA,The Valley,18.20483,-63.05508,,Anguilla
129053781,AXB,Alexandria Bay,44.2525,-75.901389,,United States
129057392,AXC,Aramac,-22.958056,145.2425,,Australia
128668305,AXD,Alexandroupolis Dimokritos,40.8556,25.95,,Greece
129052957,AXE,Xanxere,-26.883333,-52.383333,,Brazil
135337729,AXF,Alxa Left Banner Bayanhot ,38.747776,105.58361,,China
129057282,AXG,Algona,43.07774,-94.27191,,United States
128667416,AXJ,Amakusa,32.48276,130.158674,,Japan
128668042,AXK,Ataq,14.55132,46.82618,,Yemen
129054928,AXL,Alexandria,-19.083333,136.666667,,Australia
95673791,AXM,Armenia,4.45,-75.766667,,Colombia
129055226,AXN,Alexandria,45.867222,-95.394167,,United States
128668040,AXP,Spring Point,22.4418,-73.9709,,Bahamas
128668121,AXR,Arutua,-15.245845179326698,-146.62039521997644,,France
129053006,AXS,Altus Municipal,34.696667,-99.338056,,United States
128668266,AXT,Akita,39.615556,140.218611,,Japan
128668179,AXU,Axum,14.120833,38.716667,,Ethiopia
129056427,AXV,Wapakoneta,40.566667,-84.2,,United States
129052392,AXX,Angel Fire,36.416667,-105.283333,,United States
129054791,AYA,Ayapel,8.316667,-75.15,,Colombia
129057703,AYC,Ayacucho,8.6,-73.616667,,Colombia
129053780,AYD,Alroy Downs,-19.3,135.95,,Australia
129057391,AYE,Fort Devens,42.55,-71.6,,United States
129052956,AYG,Yaguara,1.533333,-73.933333,,Colombia
129057281,AYI,Yari,-0.333333,-72.333333,,Colombia
217097907,AYJ,Ayodhya,26.749956052726134,82.15029619397419,,India
129054927,AYK,Arkalyk,50.316667,66.966667,,Kazakhstan
129055225,AYL,Anthony Lagoon,-18.033333,135.533333,,Australia
152712061,AYM,Yas Island SPB,24.464503,54.610497,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",United Arab Emirates
129053005,AYN,Anyang,36.1,114.35,,China
129056426,AYO,Ayolas,-27.366667,-56.85,,Paraguay
128668267,AYP,Ayacucho,-13.155212,-74.204149,,Peru
104120387,AYQ,Ayers Rock / Connellan,-25.333333,131.05,,Australia
129055860,AYR,Ayr,-19.596667,147.324444,,Australia
129052391,AYS,Waycross,31.248611,-82.396667,,United States
95673612,AYT,Antalya,36.905556,30.790556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Turkey
129055859,AYU,Aiyura,-6.333333,145.9,,Papua New Guinea
129054790,AYW,Ayawasi,-1.2,132.5,,Indonesia
129057702,AYZ,Amityville,40.666667,-73.416667,,United States
114126464,AZA,Phoenix-Mesa Gateway,33.307778,-111.655556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
129053779,AZB,Amazon Bay,-10.15,148.816667,,Papua New Guinea
128668044,AZD,Yazd,31.897778,54.281667,,Iran
129057390,AZG,Apatzingan,19.08333,-102.38333,,Mexico
218526606,AZH,Azamgarh,26.161902681871556,83.11210032634007,,India
129052903,AZI,Abu Dhabi Bateen,24.419167,54.451667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",United Arab Emirates
128667321,AZN,Andizhan,40.733333,72.3,,Uzbekistan
95674185,AZO,Kalamazoo,42.236389,-85.553611,,United States
129052955,AZP,Mexico City Atizapan,19.416667,-99.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Mexico
128668268,AZR,Adrar,27.883333,-0.283333,,Algeria
128668118,AZS,Samana,19.27,-69.7375,,Dominican Republic
129056807,AZT,Zapatoca,6.866667,-73.25,,Colombia
129054926,AZZ,Ambriz,-7.883333,13.15,,Angola
129055224,BAA,Bialla,-5.316667,151.033333,,Papua New Guinea
129053004,BAB,Marysville Beale AFB,39.15,-121.5833,,United States
129056425,BAC,Barranca De Upia,4.583333,-72.966667,,Colombia
129052390,BAD,Shreveport Barksdale AFB,32.5,-93.666667,,United States
129055858,BAE,Barcelonnette,44.383333,6.666667,,France
129054789,BAF,Westfield,42.133333,-72.75,,United States
129055888,BAG,Baguio,16.376667,120.617778,,Philippines
95673610,BAH,Bahrain,26.270833,50.6375,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Bahrain
129051952,BAI,Buenos Aires,9.166667,-83.333333,,Costa Rica
129057701,BAJ,Bali,-4.833333,149.133333,,Papua New Guinea
128667534,BAL,Batman,37.916667,41.083333,,Turkey
129053778,BAM,Battle Mountain,40.633333,-116.933333,,United States
129057389,BAN,Basongo,-4.313333,20.428056,,Democratic Republic of the Congo
129056806,BAP,Baibara,-10.333333,149.75,,Papua New Guinea
95673468,BAQ,Barranquilla,10.896111,-74.778889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Colombia
154088929,BAR,Bo'ao,19.141618,110.458178,,China
128668464,BAS,Balalae,-6.991443702798216,155.88306933562745,,Solomon Islands
129055223,BAT,Barretos,-20.55,-48.55,,Brazil
104120229,BAV,Baotou,40.666667,109.983333,,China
129056424,BAW,Biawonque,-0.666667,9.45,,Gabon
128668269,BAX,Barnaul,53.364075,83.543472,,Russia
95673887,BAY,Baia Mare,47.65,23.466667,,Romania
128668304,BAZ,Barbelos,-0.966944,-62.933611,,Brazil
128667415,BBA,Balmaceda,-45.916667,-71.695,,Chile
129052389,BBB,Benson,45.33163,-95.65087,,United States
129056352,BBC,Bay City,28.983333,-95.966667,,United States
129054788,BBD,Brady,31.17878,-99.32339,,United States
129053777,BBF,Burlington,42.5,-71.183333,,United States
129057388,BBG,Butaritari,3.0853,172.80857,,Kiribati
129055656,BBH,Barth,54.339722,12.711667,,Germany
128668039,BBI,Bhubaneswar,20.243611,85.82,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",India
129052953,BBJ,Bitburg,49.95,6.55,,Germany
128668270,BBK,Kasane,-17.83288,25.1624,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Botswana
129054924,BBM,Battambang,13.116667,103.2,,Cambodia
128668178,BBN,Bario,3.683333,115.466667,,Malaysia
128668271,BBO,Berbera,10.389167,44.941111,,Somaliland
129055222,BBP,Bembridge,50.683333,-1.083333,,United Kingdom
222980953,BBQ,Barbuda Burton-Nibbs International,17.623509943959718,-61.798250255821806,,Antigua and Barbuda
129056423,BBR,Basse Terre,16.016389,-61.739444,,France
129052388,BBS,Blackbushe,51.3239,-0.8475,,United Kingdom
129056351,BBT,Berberati,4.219167,15.788056,,Central African Republic
129054661,BBU,Bucharest Baneasa,44.5,26.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Romania
129054787,BBV,Bereby,4.666667,-6.95,,Côte d'Ivoire
129057910,BBW,Broken Bow,41.436775,-99.642241,,United States
129053776,BBX,Blue Bell,40.136667,-75.2675,,United States
129057387,BBY,Bambari,5.845833,20.649722,,Central African Republic
129052952,BBZ,Zambezi,-13.537222,23.11,,Zambia
128667320,BCA,Baracoa,20.36532,-74.50621,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""1""}",Cuba
129056804,BCB,Blacksburg,37.206064,-80.40782,,United States
129054923,BCC,Bear Creek,45.183333,-109.1,,United States
95673599,BCD,Bacolod-Silay,10.644444,122.929167,,Philippines
129055221,BCE,Bryce,37.702294,-112.152815,,United States
129053001,BCF,Bouca,6.75,18.416667,,Central African Republic
129056422,BCG,Bemichi,6.55,-58.55,,Guyana
129052387,BCH,Baucau,-8.491667,126.399722,,East Timor
128668272,BCI,Barcaldine,-23.559167,145.301944,,Australia
129056350,BCJ,Baca Grande,39.0,-106.0,,United States
129054786,BCK,Bolwarra,-17.4,144.166667,,Australia
129057909,BCL,Barra Colorado,10.768442094033457,-83.58545459635688,,Costa Rica
95673883,BCM,Bacau International,46.521946,26.910278,,Romania
95565085,BCN,Barcelona,41.2973241,2.0833156,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Spain
129053775,BCO,Jinka,5.783333,36.55,,Ethiopia
129057386,BCP,Bambu,-5.85,146.483333,,Papua New Guinea
129052951,BCQ,Brack,27.683333,14.216667,,Libya
129056803,BCR,Boca Do Acre,-8.75,-67.383333,,Brazil
129054922,BCS,Belle Chasse,29.966667,-90.0,,United States
129055220,BCT,Boca Raton,26.37897,-80.10699,,United States
129057419,BCU,Bauchi,10.366667,9.8,,Nigeria
129056821,BCV,Belmopan,17.266667,-88.783333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Belize
129053000,BCW,Benguera Island,-21.884722,35.425,,Mozambique
129056421,BCX,Beloreck,53.933333,58.333333,,Russia
129057906,BCY,Bulchi,6.216667,36.666667,,Ethiopia
129052386,BCZ,Bickerton Island,-13.771555349831434,136.19964303734494,,Australia
104120372,BDA,L.F. Wade International,32.36404,-64.6787,,Bermuda
95674365,BDB,Bundaberg,-24.905833,152.320833,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Australia
129054785,BDC,Barra Do Corda,-5.466667,-45.266667,,Brazil
129052752,BDD,Badu Island,-10.15,142.183333,,Australia
